OID;UIDNFTN;CODE;AS_UR_OLD;OBJ_NAME;ADDRESS;PRICE_ENTR;X;Y;UNOM_BTI;ID_SPORTZ;TYPE_SPORTZ;NAME_SPORTZ;INV_LEASE;HOURS;COV_TYPE;ILLUM;FREE_CLASSES;PRICE_EQIP;Y_ACC;X_ACC;OBJ_ID;OBJ_TYPE;VED_SUBJ;OKRUG;RAYON;INV_SERV;DRESS;SOUND;FOOD;WC;WIFI;ATM;MEDIC;EXPL_OGRN;EXPL_NAME;EXPL_PHONE;EXPL_WEB;EXPL_EMAIL;STATUS;COMMENT;LAT;LON
467;3745;3745;DOGM__3153;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением английского языка № 1378;Северо-Восточный / Северный / Челобитьевское шоссе / Дом- 2;бесплатно;3136,7323;27625,608;2306832;9929;поле футбольное;;нет;будни с 8:30-19:00;травяное;без освещения;да;нет;;;9929;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Северный;нет;нет;да;нет;нет;нет;нет;нет;5087746330623;ГБОУ СОШ №1378;(499) 761-06-10;schu1378sv.mskobr.ru;school1378@rambler.ru;;;55.91507070240143;37.548411214870534
441;3938;3938;DOGM__3346;Государственное бюджетное образовательное учреждение города Москвы центр образования № 951;"Северо-Восточный / Северное Медведково / Осташковская ул. / Дом- 30; Корп- 2";бесплатно;11184,5474;25015,9848;2114132;9945;поле футбольное;;нет;будни с 15-00 до 20-00, выходные с 9-00 до 21-00;искусственное;уличные столбы освещения;да;нет;;;9945;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Северное Медведково;нет;нет;нет;нет;нет;нет;нет;нет;1037739612503;ГБОУ ЦО № 951;(495) 475-09-00;www.co951sv.mskobr.ru;sch951@yandex.ru;;;55.89151468577718;37.677008249748646
442;1973;1973;DOGM__1381;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 283;Северо-Восточный / Северное Медведково / Широкая ул. / Дом- 21А;бесплатно;10806,1026;24770,397;2114121;9859;поле футбольное;;нет;ежедневно 8:00 - 21.00;натуральное;уличные столбы освещения;да;нет;;;9859;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Северное Медведково;нет;нет;нет;нет;нет;нет;нет;нет;1027739792717;ГБОУСОШ №283;(499) 477-11-40;sch283sv.mskobr.ru;sch283@ya.ru;;;55.88931749180324;37.67094998969691
178;3931;3931;DOGM__3339;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 544;Южный / Орехово-Борисово Южное / Шипиловский пр. / Дом- 73;бесплатно;13959,5686;-7864,0511;2123174;2355;поле футбольное;;нет;будни с 16:00 до 21:00, выходные с 12:00 до 21:00;грунтовое;уличные столбы освещения;да;нет;;;2355;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739477556;ГБОУ СОШ №544;(495) 392-27-27;sch544.edusite.ru;sch544@sinergi.ru;;;55.59612562082632;37.719694961122876
179;2749;2749;DOGM__2157;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 979;Южный / Орехово-Борисово Южное / Тамбовская ул. / Дом- 10;бесплатно;15588,4334;-7107,4493;2123140;2452;поле футбольное;;нет;будни с 16.00 до 21.00, суббота с 14.00 до 21.00, воскресенье с 9.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;2452;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739564280;ГБОУ СОШ № 979;(495) 397-05-83;schu979.mskobr.ru;sch979@sinergi.ru;;;55.602872303101336;37.745575004645396
180;2911;2911;DOGM__2319;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 886;"Южный / Орехово-Борисово Южное / Елецкая ул. / Дом- 12; Корп- 3";бесплатно;14571,9675;-6675,1064;3801291;2415;поле футбольное;ОФП и комбинированная;нет;с 8-30 до 20-00;искусственное;без освещения;да;нет;;;2415;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;да;нет;нет;да;нет;нет;нет;1027739912881;ГБОУ СОШ № 886;(495) 398-79-59;schu886.mskobr.ru;sch886@sinergi.ru;;;55.606786774943664;37.72947137162543
181;2395;2395;DOGM__1803;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1207;"Южный / Орехово-Борисово Южное / Домодедовская ул. / Дом- 44; Корп- 2";бесплатно;13551,677;-7335,8552;3801957;2479;поле футбольное;;нет;с 8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;2479;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027700537435;ГБОУ СОШ 575;(495) 391-59-10;schuu1207.mskobr.ru;sch1207@sinergi.ru;;;55.600881232357025;37.71325056535329
246;1812;1812;DOGM__1220;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 267;Северо-Восточный / Отрадное / ул. Бестужевых / Дом- 23;бесплатно;6977,1698;22825,5244;2103658;9853;поле футбольное;;нет;8.00-21.00, выходные 9.00-21.00;травяное;уличные столбы освещения;да;нет;;;9853;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1027700565067;ГБОУ СОШ № 267;(499) 204-15-09;sch267sv.mskobr.ru;sch2672007@yandex.ru;;;55.87191934858611;37.60970740633097
247;3312;3312;DOGM__2720;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 958;Северо-Восточный / Отрадное / Северный бульв. / Дом- 11;бесплатно;6917,7973;22459,7266;2103648;9894;поле футбольное;;нет;7:30 до 18:00;травяное;без освещения;нет;нет;;;9894;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Отрадное;нет;нет;нет;нет;нет;нет;нет;нет;1027700554727;ГБОУ СОШ № 958;(499) 204-52-68;sch958sv.mskobr.ru;school958@ya.ru;;;55.86863476809974;37.6087497688093
248;397;397;DK____81;Футбольное поле на Стадионе;ул. Таганская, вл. 40-42;от 1000 до 2500;10669,0457;8015,906;0;0;поле футбольное;;нет;с 7.00 до 23.00;искусственное;прожекторное освещение;да;нет;;;0;плоскостные спортивные сооружения;Департамент культуры города Москвы;ЦАО;Таганский;нет;да;нет;да;да;нет;нет;нет;1027739718203;"ГАУК г. Москвы ПКиО ""Таганский""";(495) 912-27-17;www.parktaganskiy.ru;gpkiotag@mail.ru;Подтверждено;;55.73883863007479;37.66810967558645
249;4295;4295;DOGM__3703;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1454;Северный / Тимирязевский / Тимирязевская ул. / Дом- 14А;бесплатно;4428,3706;16294,7176;2109707;8255;поле футбольное;нет;нет;с 10:00 до 21:00;асфальтовое, бетонное;без освещения;да;нет;;;8255;общеобразовательные учреждения;Департамент образования города Москвы;САО;Тимирязевский;нет;нет;нет;нет;нет;нет;нет;нет;1027700431110;Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1454;(495) 611-15-38;schs1454.mskobr.ru;co1454@mail.ru;;;55.81329196694392;37.568887323456856
317;2551;2551;DOGM__1959;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 245;Северо-Восточный / Бибирево / ул. Конёнкова / Дом- 10А;бесплатно;7154,6546;24954,5567;2114125;9843;поле футбольное;нет;нет;8:00-22:00;искусственное;прожекторное освещение;да;нет;;;9843;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;да;нет;нет;да;нет;нет;нет;1037739351902;ГБОУ СОШ № 245;(499) 207-89-32;sch245.sv.mskobr.ru;sch245@yandex.ru;;;55.89103870839744;37.61259800212986
318;2826;2826;DOGM__2234;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1682;Северо-Восточный / Бибирево / Белозерская ул. / Дом- 7;бесплатно;7099,2984;25802,8184;2103777;9957;поле футбольное;;нет;c 7:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;9957;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;нет;нет;нет;нет;нет;нет;1037739701713;ГБОУ ЦО № 1682;(499) 206-64-77;co1682sv.mskobr.ru;sch-1682@yandex.ru;;;55.89865816638511;37.61173516163552
319;3891;3891;DOGM__3299;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1412;Северо-Восточный / Бибирево / Мурановская ул. / Дом- 4А;бесплатно;6471,9172;24936,657;2114146;9933;поле футбольное;;нет;08.00-21.00;искусственное;уличные столбы освещения;да;нет;;;9933;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;нет;нет;нет;нет;нет;нет;1027700497483;ГБОУ СОШ № 1412;(499) 206-14-38;schu1412sv.mskobr.ru;sch1412-1@yandex.ru;;;55.89088743643413;37.60168570801736
320;3965;3965;DOGM__3373;Государственное бюджетное образовательное учреждение города Москвы центр образования № 953;Северо-Восточный / Бибирево / Шенкурский пр. / Дом- 15;бесплатно;5703,9309;25500,9186;2114148;9946;поле футбольное;;нет;8:00-21:00;отсыпное;уличные столбы освещения;да;нет;;;9946;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;да;нет;нет;нет;нет;да;1027700473844;ГБОУ ЦО № 953;(499) 909-18-00;co953sv.mskobr.ru;sch953@mail.ru;;;55.89596487377901;37.58942303829762
363;1617;1617;DOGM__1025;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1076;Восточный / Гольяново / Новосибирская ул. / Дом- 3А;бесплатно;20063,9251;16305,746;2109303;10302;поле футбольное;;нет;с 10.00 до 19.00;искусственное;уличные столбы освещения;да;нет;;;10302;междворовые спортивные площадки;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1037739420729;ГБОУ СОШ 1076;(495) 468-47-13;sch1076.mskobr.ru;gousosh1076direktor@rambler.ru;;;55.8129985260994;37.81828333266596
364;788;788;DOGM__196;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 375;Восточный / Гольяново / Щёлковское шоссе / Дом- 79А;бесплатно;19425,2001;16359,9998;2403377;10167;поле футбольное;нет;нет;будни, выходные с 8.00 до 22:00;искусственное;уличные столбы освещения;да;нет;;;10167;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1027739769991;ГБОУ СОШ №375;(495) 468-11-62;sch375.mskobr.ru;galina375@rambler.ru;;;55.813511746008786;37.80809930617802
373;3926;3926;DOGM__3334;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1077;"Восточный / Гольяново / Хабаровская ул. / Дом- 18А; Стр- 1";бесплатно;20670,3065;17584,2575;2114489;10303;поле футбольное;;нет;будни с 15.30 до 22.00, выходные с 12.00 до 22.00;специальное;без освещения;нет;нет;;;10303;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1027739387587;ГБОУ СОШ № 1077;(495) 466-20-10;sch1077.mskobr.ru;school1077@bk.ru;;;55.824456031354664;37.8280518935889
374;4096;4096;DOGM__3504;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1517;"Северо-Западный / Хорошево-Мневники / ул. Маршала Тухачевского / Дом- 58; Корп- 2";бесплатно;-2549,8959;13202,3591;2114733;9495;поле футбольное;нет;нет;8:30-19:00;асфальтовое, бетонное;без освещения;да;нет;;;9495;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;нет;нет;нет;1037739147929;Государственное образовательное учреждение гимназия №1517;(499) 720-25-67;gymsz1517.mskobr.ru;gym1517@szouo.ru;;;55.78552948215726;37.457609353431884
191;763;763;DOGM__171;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 369;Восточный / Сокольники / ул. Гастелло / Дом- 3;бесплатно;11753,0127;13258,5865;2109510;10161;поле футбольное;;нет;с 8.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;10161;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Сокольники;нет;нет;нет;нет;нет;нет;нет;нет;1027739882059;ГБОУ СОШ №369;(499) 268-37-22;schv369.mskobr.ru;gou_sosh_369@mail.ru;;;55.78590174488303;37.68559018147069
192;954;954;DOGM__362;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 364;Восточный / Сокольники / Старослободская ул. / Дом- 8;бесплатно;10755,4014;13686,9783;2405261;8724;поле футбольное;нет;нет;будни с 17.00-21.00;специальное;уличные столбы освещения;да;нет;;;8724;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Сокольники;нет;нет;нет;нет;нет;нет;нет;нет;1117746105982;ГБОУ СОШ № 364;(495) 264-88-29;нет;нет;;;55.789772370981495;37.66970556015862
193;1314;1314;DOGM__722;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1003;Западный / Солнцево / ул. 50 лет Октября / Дом- 13А;бесплатно;-5319,121;-1622,5155;2107705;524;поле футбольное;;нет;Будни и выходные с 8:30 до 21:00;искусственное;уличные столбы освещения;да;нет;;;524;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Солнцево;нет;нет;нет;нет;нет;нет;нет;нет;1027700462184;ГБОУ СОШ№1003;(495) 435-95-16;sch1003.mskzapad.ru;shcool1003@mail.ru;;;55.65235297255105;37.41376364133689
214;1259;1259;DOGM__667;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж связи № 54;"Южный / Нагатинский Затон / ул. Речников / Дом- 28; Корп- 1";бесплатно;12075,6922;1505,2455;21782;11726;поле футбольное;полоса препятствий;нет;9-17 часов;травяное;уличные столбы освещения;да;нет;;;11726;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮАО;Нагатинский Затон;нет;нет;нет;нет;нет;нет;нет;нет;1057705003619;"ГБОУ ""Колледж связи №54""";(495) 618-17-56;www.ks54.ru;54-2@mail.ru;;;55.6803289712717;37.69021949406023
250;3000;3000;DOGM__2408;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 885;"Северный / Тимирязевский / Дмитровское шоссе / Дом- 43; Корп- 2";бесплатно;4503,8251;18491,7112;2109704;11492;поле футбольное;;нет;с 8.00 до 21.00;искусственное;уличные столбы освещения;да;нет;;;11492;общеобразовательные учреждения;Департамент образования города Москвы;САО;Тимирязевский;нет;нет;нет;нет;нет;нет;нет;нет;1027700515006;ГБОУ СОШ № 885;(499) 976-98-24;www.schs885.mskobr.ru;shkola885@mail.ru;;;55.83302381271739;37.57012635756677
251;1590;1590;DOGM__998;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 216;Северный / Тимирязевский / ул. Вучетича / Дом- 6;бесплатно;3918,2894;15750,4063;2109702;11447;поле футбольное;;нет;будни с 8:30 до 18:00;специальное;уличные столбы освещения;да;нет;;;11447;общеобразовательные учреждения;Департамент образования города Москвы;САО;Тимирязевский;нет;нет;нет;нет;нет;нет;нет;нет;1027700437984;средняя общеобразовательная школа №216;(495) 611-32-30;schs216.mskobr.ru;shkola216@yandex.ru;;;55.808407455205966;37.56074356966344
252;4214;4214;DOGM__3622;Государственное бюджетное образовательное учреждение города Москвы центр образования № 218;Северный / Тимирязевский / Дмитровское шоссе / Дом- 5А;бесплатно;4772,4554;16137,3128;3501905;10434;поле футбольное;;нет;с 8.30 до 20.00;специальное;уличные столбы освещения;нет;нет;;;10434;общеобразовательные учреждения;Департамент образования города Москвы;САО;Тимирязевский;нет;нет;нет;нет;нет;нет;нет;нет;1037739472220;ГБОУ ЦО № 218;(499) 976-40-87;school218.ru;sch218.edu@mtu-net.ru;;;55.81187502102952;37.57437301138249
257;2026;2026;DOGM__1434;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 14;Западный / Тропарево-Никулино / ул. Академика Анохина / Дом- 32;бесплатно;-2041,865;-560,6606;2111795;442;поле футбольное;;нет;будни с 15:00 до 21:00;искусственное;смешанное освещение;да;нет;;;442;общеобразовательные учреждения;Департамент образования города Москвы;ЗАО;Тропарёво-Никулино;нет;нет;нет;нет;нет;нет;нет;нет;1037700000645;ГБОУ СОШ №14;(495) 437-81-29;sch14.mskzapad.ru;sch14@list.ru;;;55.661915934932225;37.46581518446716
345;3771;3771;DOGM__3179;Государственное бюджетное образовательное учреждение города Москвы центр образования № 1474;Северный / Ховрино / Клинская ул. / Дом- 22;бесплатно;-479,2843;22742,2213;2111991;11520;поле футбольное;;нет;будни с 09:00 до 20:00;искусственное;прожекторное освещение;да;нет;;;11520;общеобразовательные учреждения;Департамент образования города Москвы;САО;Ховрино;нет;нет;нет;нет;нет;нет;нет;нет;1027700460260;ГБОУ ЦО №1474;(495) 451-20-81;co1474s.mskobr.ru;school134@mail.ru;;;55.871219681730565;37.49059288219723
346;3259;3259;DOGM__2667;Государственное бюджетное образовательное учреждение города Москвы детский сад № 893;Северный / Ховрино / Фестивальная ул. / Дом- 16А;бесплатно;-9,7483;21359,4862;2112106;10846;поле футбольное;;нет;будни с 07.00 до 19.00, выходные сб и вс;специальное;лампы дневного освещения;да;нет;;;10846;дошкольные учреждения;Департамент образования города Москвы;САО;Ховрино;нет;да;да;да;да;да;нет;да;1027739674819;ГБОУ д/с № 893;(495) 453-65-56;ds893.mskobr.ru;ds.893@yandex.ru;;;55.858800923578634;37.498094055449634
347;2927;2927;DOGM__2335;Государственное бюджетное образовательное учреждение среднего профессионального образования города Москвы Колледж архитектуры и строительства № 7;Северный / Ховрино / Зеленоградская ул. / Дом- 12;бесплатно;936,355;22242,2066;3401882;11685;поле футбольное;ГБОУ СПО КАС № 7;нет;с 10:00 до 20:00;специальное;уличные столбы освещения;да;нет;;;11685;футбольные поля;Департамент образования города Москвы;САО;Ховрино;нет;нет;нет;нет;нет;нет;нет;нет;1057743026230;ГБОУ СПО КАС № 7;(499) 151-49-07;www.kas-7.ru;07@prof.educom.ru;;;55.86672842930777;37.51320537455195
348;945;945;DOGM__353;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 947;Южный / Бирюлево Восточное / Липецкая ул. / Дом- 44;бесплатно;11388,436;-9474,3948;3807011;8347;поле футбольное;;нет;территория школы открыта с 8:00 до 21:00;искусственное;без освещения;да;нет;;;8347;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Бирюлёво Восточное;нет;нет;нет;нет;нет;нет;нет;нет;1107746022570;ГБОУ СОШ № 947;(495) 329-86-89;sch947.ru;sch947@sinergi.ru;;;55.58172793536672;37.6788448624115
375;981;981;DOGM__389;Государственное бюджетное образовательное учреждение города Москвы гимназия № 1517;"Северо-Западный / Хорошево-Мневники / Карамышевская наб. / Дом- 54; Корп- 2";бесплатно;-2210,2524;12028,6391;2114781;9495;поле футбольное;нет;нет;8:30-19:00;грунтовое;уличные столбы освещения;да;нет;;;9495;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;нет;нет;нет;нет;нет;нет;нет;1037739147929;Государственное образовательное учреждение гимназия №1517;(499) 720-25-67;gymsz1517.mskobr.ru;gym1517@szouo.ru;;;55.774989261778906;37.46303302672223
376;3216;3216;DOGM__2624;"Государственное бюджетное образовательное учреждение города Москвы кадетская школа-интернат № 8 ""Московский кадетский корпус юстиции""";Северо-Западный / Хорошево-Мневники / ул. Маршала Тухачевского / Дом- 46;бесплатно;-2013,209;13289,6866;2114884;9634;поле футбольное;;нет;будни;искусственное;уличные столбы освещения;да;нет;;;9634;общеобразовательные учреждения;Департамент образования города Москвы;СЗАО;Хорошёво-Мневники;нет;да;нет;да;да;нет;нет;да;1037734003559;ГБОУ КШИ № 8;(499) 199-26-24;schisz8.mskobr.ru;mkk8@szouo.ru;;;55.786316479955396;37.46616310758932
365;2744;2744;DOGM__2152;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 316;Восточный / Гольяново / Алтайская ул. / Дом- 26А;бесплатно;20241,8002;16959,932;2400667;10137;поле футбольное;;нет;в будни с 15.00 до 21.00, выходные с 09.00 до 21.00;искусственное;без освещения;да;нет;;;10137;физкультурно-оздоровительные комплексы;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1027739667141;ГБОУ СОШ № 316;(495) 467-64-22;schv316.mskobr.ru;sns316@yandex.ru;;;55.81886671043269;37.8211688819757
366;3923;3923;DOGM__3331;Государственное бюджетное образовательное учреждение города Москвы лицей № 1598;Восточный / Гольяново / Хабаровская ул. / Дом- 8А;бесплатно;20744,9801;17005,7627;2600586;10401;поле футбольное;;нет;будни с 15:00 по 21:00, выходные с 10:00 по 21:00;искусственное;без освещения;нет;нет;;;10401;общеобразовательные учреждения;Департамент образования города Москвы;ВАО;Гольяново;нет;нет;нет;нет;нет;нет;нет;нет;1047718008040;ГБОУ лицей 1598;(495) 466-34-14;lycv1598.mskobr.ru;info-1598@yandex.ru;;;55.81925711847028;37.82919943719501
182;2399;2399;DOGM__1807;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1207;"Южный / Орехово-Борисово Южное / Домодедовская ул. / Дом- 24; Корп- 7";бесплатно;13300,786;-6826,9605;2123141;2479;поле футбольное;;нет;с 8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;2479;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027700356155;ГБОУ СОШ 1207;(495) 391-59-10;schuu1207.mskobr.ru;sch1207@sinergi.ru;;;55.60545891657173;37.70929469220022
183;2815;2815;DOGM__2223;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа ""Школа здоровья"" № 896";"Южный / Орехово-Борисово Южное / Ясеневая ул. / Дом- 35; Корп- 2";бесплатно;15146,7354;-6562,0818;3800891;12205;поле футбольное;;нет;сведения отсутствуют;искусственное;уличные столбы освещения;нет;нет;;;12205;общеобразовательные учреждения;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1127747084508;ГБОУ СОШ №896;(495) 398-50-89;www.sch896.edusite.ru;sch896@sinergi.ru;;;55.607784544579125;37.73859717095431
185;2708;2708;DOGM__2116;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 949;"Южный / Орехово-Борисово Южное / Воронежская ул. / Дом- 46; Корп- 3";бесплатно;16111,181;-6450,5982;2123148;2449;поле футбольное;нет;нет;с с 8:00 до 21:00, суббота с 8:00 до 15:008:00 до 21:00;отсыпное;уличные столбы освещения;нет;нет;;;2449;футбольные поля;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739613527;ГБОУ СОШ №949;(495) 399-06-36;www.sch949.ru;sch949@sinergi.ru;;;55.60875515026582;37.753906525529054
186;2723;2723;DOGM__2131;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 949;"Южный / Орехово-Борисово Южное / Воронежская ул. / Дом- 46; Корп- 2";бесплатно;15982,9124;-6465,1124;2123144;2449;поле футбольное;нет;нет;с 8:00 до 21:00, суббота с 8:00 до 15:00с 8:00 до 21:00;отсыпное;уличные столбы освещения;нет;нет;;;2449;футбольные поля;Департамент образования города Москвы;ЮАО;Орехово-Борисово Южное;нет;нет;нет;нет;нет;нет;нет;нет;1027739613527;ГБОУ СОШ №949;(495) 399-06-36;www.sch949.ru;sch949@sinergi.ru;;;55.60862898222449;37.75187039841415
258;1722;1722;DOGM__1130;Государственное автономное образовательное учреждение среднего профессионального образования города Москвы Технологический колледж № 28;"Юго-Восточный / Печатники / ул. Полбина / Дом- 72; Стр- 1";бесплатно;14025,94;121,2634;2129149;11769;поле футбольное;;нет;будни с 17:00 до 20:00, выходные с 12:00 до 20:00;искусственное;без освещения;нет;нет;;;11769;учреждения среднего профессионального образования;Департамент образования города Москвы;ЮВАО;Печатники;нет;нет;нет;нет;нет;нет;нет;нет;1057723000158;Государственное автономное образовательное учреждение среднего профессионального образования города Москвы Технологический колледж № 28;(495) 354-90-29;www.k28.mskcollege.ru;28@prof.educom.ru;;;55.667846428079685;37.72115132709533
259;1834;1834;DOGM__1242;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 846;Юго-Восточный / Печатники / ул. Полбина / Дом- 44;бесплатно;14393,573;1505,8395;2129877;9269;поле футбольное;нет;нет;ежедневно с 8:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;9269;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Печатники;нет;нет;нет;нет;нет;нет;нет;нет;1037700007696;ГБОУ СОШ № 846;(495) 354-28-07;schuv846mskobr.ru;sch846@mail.ru;;;55.68027169362729;37.727065523943146
260;1873;1873;DOGM__1281;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 918;"Юго-Восточный / Печатники / ул. Полбина / Дом- 68; Стр- 1";бесплатно;14105,22;356,2611;2129818;9273;поле футбольное;;нет;с 08:00 до 21:00;искусственное;уличные столбы освещения;нет;нет;;;9273;общеобразовательные учреждения;Департамент образования города Москвы;ЮВАО;Печатники;нет;нет;нет;нет;нет;нет;нет;нет;1037700259024;ГБОУ СОШ № 918;(495) 354-07-10;schuv918.mskobr.ru;school918@mail.ru;;;55.66995484719429;37.72242316534238
286;972;972;DOGM__380;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 609;Зеленоградский / Савелки / Зеленоград / Дом- 314;бесплатно;-17591,9416;37099,1784;370006;10203;поле футбольное;;нет;с 8:00 до 20:00;искусственное;уличные столбы освещения;да;нет;;;10203;общеобразовательные учреждения;Департамент образования города Москвы;ЗелАО;Савёлки;нет;нет;нет;нет;нет;нет;нет;нет;1027739288092;ГБОУ СОШ № 609;(499) 734-27-68;schzg609.mskobr.ru;s609@zou.ru;;;55.999839937655125;37.21628928995341
321;3186;3186;DOGM__2594;Государственное бюджетное образовательное учреждение города Москвы детский сад компенсирующего вида № 908;Северо-Восточный / Бибирево / Шенкурский пр. / Дом- 10А;бесплатно;5898,2571;25345,589;2114166;10834;поле футбольное;;нет;c 7:00 до 19:00;специальное;смешанное освещение;нет;нет;;;10834;дошкольные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;нет;нет;нет;нет;нет;нет;1037739605265;ГБОУ детский сад № 908;(499) 909-72-21;dskvp908.mskobr.ru;ds908svo@mail.ru;;;55.89456748742179;37.59252593798364
322;3463;3463;DOGM__2871;Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 254;Северо-Восточный / Бибирево / ул. Лескова / Дом- 8А;бесплатно;6114,5863;25557,3339;2114128;9848;поле футбольное;;нет;10:00 до 21:00;специальное;уличные столбы освещения;да;нет;;;9848;общеобразовательные учреждения;Департамент образования города Москвы;СВАО;Бибирево;нет;нет;нет;нет;нет;нет;нет;нет;1037739094304;ГБОУ СОШ №254;(499) 909-80-38;sch254sv.mskobr.ru;shc254@yandex.ru;;;55.89646662587817;37.595988436358695
